whistler	0.5	0.0	0.0
clooney	0.0	0.0	1.0
liver/kidneys	0.0	0.0	1.0
documentary	0.3	0.1	0.2
flower	0.25	0.0	0.5
software	0.0	0.0	1.0
uroidaiyamondo	0.5	0.0	0.0
namwholistic	0.0	0.0	1.0
alliance	0.0	0.5	0.0
letters	0.25	0.0	0.5
turiaf	0.125	0.0	0.75
pussy	0.0	0.0625	1.0
merr	0.0	0.5	0.0
errands	0.0	0.0	1.0
commitment	0.25	0.0	0.5
kedzie	0.25	0.0	0.5
referendum	0.0	0.0	1.0
impmamanayy	0.5	0.0	0.0
luna	0.0	0.5	0.0
ariners	0.0	0.0	1.0
camden	0.0	0.0	1.0
austen	0.0	0.0	1.0
godwilling	0.0	0.0	1.0
e/8p	0.0	0.0	1.0
mere	0.0	0.5	0.0
hllockout	0.0	0.5	0.0
ealscottsnyder	0.0	0.0	1.0
hehe	0.375	0.0	0.25
owardstern	0.25	0.0	0.5
nasieff	0.0	0.0	1.0
caviar	0.0	0.0	1.0
spots	0.125	0.0	0.75
muldoon	0.0	0.0	1.0
runman	0.5	0.0	0.0
frustration	0.0	0.5	0.0
slimefest	0.0	0.0	1.0
webcast	0.0	0.0	1.0
healienlife	0.5	0.0	0.0
fairfax	0.0833333333333	0.0833333333333	0.666666666667
naturally	0.395833333333	0.0	0.333333333333
sqtheatre	0.0	0.0	1.0
referrals	0.0	0.0	1.0
hehawk	0.5	0.0	0.0
-do	0.0	0.5	0.0
pressed	0.5	0.0	0.0
fasho	0.5	0.0	0.0
fascinator	0.5	0.0	0.0
hated	0.0	0.625	0.0
delivery	0.0	0.333333333333	0.333333333333
anythng	0.5	0.0	0.0
construction	0.1	0.0	0.8
dudu	0.5	0.0	0.0
reederscup	0.0	0.0	1.0
apollo	0.0	0.0	1.0
jmizuhara	0.0	0.5	0.0
criticises	0.0	0.0	1.0
aroline_mariee	0.5	0.0	0.0
count	0.214285714286	0.142857142857	0.285714285714
davos	0.0454545454545	0.0	0.909090909091
marquis	0.0	0.0	1.0
places	0.166666666667	0.0333333333333	0.6
randvincenzo	0.5	0.0	0.0
fficialpwi	0.0	0.0	1.0
i'm4q	0.0	0.0	1.0
official	0.153846153846	0.0192307692308	0.653846153846
smooth	0.291666666667	0.0	0.666666666667
usikfest	0.5	0.0	0.0
sami	0.0	0.25	0.5
excitement	0.5	0.0	0.0
placed	0.25	0.0	0.5
convince	0.0	0.0	1.0
monument	0.1875	0.0	0.625
oeconn	0.5	0.0	0.0
nominations	0.0	0.125	0.75
lelouche	0.0	0.0	1.0
trafford	0.0	0.0	1.0
-but	0.5	0.0	0.0
ryan's	0.0	0.5	0.0
wattup	0.5	0.0	0.0
baosto	0.0	0.0	1.0
hecrossbarrsl	0.5	0.0	0.0
irish	0.166666666667	0.0	0.666666666667
eatured	0.0	0.0	1.0
e/6p	0.0	0.0	1.0
governor's	0.0	0.0	1.0
int	0.0	0.25	0.5
recognize	0.5	0.0	0.5
bieetulaoliver	0.0	0.0	1.0
kingston	0.5	0.0	0.0
inq	0.0	0.5	0.0
derbyday	0.0	0.0	1.0
bret	0.0	0.0	1.0
queen's	0.0	0.0	1.0
kainis	0.0	0.0	1.0
phoneplaza	0.0	0.0	1.0
uanebrown	0.0	0.0	1.0
ing	0.0	0.0	1.0
ina	0.5	0.0	0.0
backfield	0.0	0.0	1.0
jesse	0.25	0.0	0.5
luxford	0.5	0.0	0.0
diggy	0.5	0.0	0.0
itchymctits	0.0	0.0	1.0
compared	0.0	0.333333333333	0.333333333333
ndianastatevb	0.5	0.0	0.0
johnllyod	0.0	0.0	1.0
variety	0.3125	0.0	1.0
b/slisten	0.5	0.0	0.0
trials	0.25	0.0	0.5
hpw	0.0	0.5	0.0
bartels	0.0	0.0	1.0
lately	0.166666666667	0.0	0.666666666667
chelleprakash	0.0	0.0	1.0
rmullins	0.0	0.0	1.0
details	0.130434782609	0.0217391304348	0.695652173913
rollover	0.0	0.0	1.0
eanzha	0.0	0.5	0.0
behold	0.0	0.0	1.0
penciled	0.0	0.0	1.0
reckless	0.0	0.375	1.0
starlite's	0.0	0.0	1.0
laideolutayo	0.0	0.0	1.0
francisco	0.0	0.0	1.0
tight	0.0	0.0	1.0
routoftouch	0.0	0.0	1.0
monday	0.182593856655	0.0597269624573	0.515358361775
bloemfontein	0.0	0.0	1.0
embracing	0.5	0.0	0.0
matt	0.4	0.0	0.2
wannydmp	0.0	0.0	1.0
chance	0.18	0.11	0.42
plannin	0.0	0.0	1.0
nqel	0.5	0.0	0.0
tayschemin_rns	0.0	0.0	1.0
goodwood	0.5	0.0	0.0
coreboardsteve	0.0	0.5	0.0
ibaka	0.0	0.0	1.0
veil	0.0	0.0	1.0
utilovethemsomuch	0.5	0.0	0.0
inspiration	0.333333333333	0.0	0.333333333333
ghost	0.0606060606061	0.166666666667	0.545454545455
ennrunschi	0.0	0.0	1.0
olyday	0.0	0.0	1.0
yeaaa	0.0	0.0	1.0
batting	0.0	0.5	0.0
bolton	0.175	0.075	0.5
morton's	0.5	0.0	0.0
ni**as	0.214285714286	0.0714285714286	0.428571428571
rule	0.25	0.0	0.5
ticketek	0.166666666667	0.0	0.666666666667
announcer	0.5	0.0	0.0
write	0.3125	0.0	0.375
status	0.25	0.125	0.25
announces	0.25	0.0	0.5
reache	0.0	0.0	1.0
rural	0.25	0.25	0.0
juggalos	0.0	0.0	1.0
mommy's	0.25	0.0	0.5
ticketed	0.0	0.0	1.0
awsonvfl	0.0	0.0	1.0
inning	0.416666666667	0.0	0.166666666667
hitney	0.0	0.0	1.0
suicidal	0.0	0.0	1.0
khalil	0.5	0.0	0.0
cian	0.0	0.0	1.0
magnetic	0.0	0.0	1.0
doubts	0.5625	0.0	0.0
yikes	0.0	0.5	0.0
ambleandwander	0.0	0.0	1.0
nursery	0.0	0.0	1.0
jonrowe	0.0	0.0	1.0
spngreeny	0.0	0.0	1.0
mansion	0.0	0.0	1.0
oldest	0.6875	0.0	0.0
saved	0.2	0.1625	0.4
worked	0.166666666667	0.0	0.666666666667
en__beauregard	0.0	0.0	1.0
stinks	0.0	0.875	0.0
oslo	0.25	0.125	0.25
votes	0.111111111111	0.166666666667	0.444444444444
porno	0.0	0.0	1.0
theo/gnabry	0.0	0.0	1.0
uckbelue	0.0	0.5	0.0
afterparty	0.0	0.0	1.0
anlanois	0.0	0.0	1.0
stinky	0.0	0.0	1.0
endings	0.0	0.5	0.0
wohooo	0.5	0.0	0.0
neighbours	0.0	0.0	1.0
bike	0.142857142857	0.142857142857	0.428571428571
voted	0.3	0.0	0.4
goderich	0.0	0.0	1.0
regal	0.5	0.0	0.0
messenger	0.5	0.0	0.0
chill	0.133928571429	0.142857142857	0.571428571429
worth	0.3	0.0666666666667	0.266666666667
emiprojoe	0.5	0.0	0.0
eird	0.0	0.25	0.5
avril	0.185185185185	0.185185185185	0.259259259259
ignsyouneedtogrowup	0.0	0.0	1.0
dominate	0.0	0.0	1.0
commerce	0.0	0.0	1.0
urnell	0.0	0.0	1.0
blanket	0.0	0.25	0.5
evacuation	0.0	0.0	1.0
penny	0.5	0.0	0.0
exception	0.5	0.0	0.0
women's	0.125	0.0	0.75
manic	0.5	0.3125	0.0
cme	0.0	0.0	1.0
mjustanerd	0.0	0.5	0.0
car-free	0.5	0.0	0.0
oldacademy	0.5	0.0	0.0
jacob	0.222222222222	0.0555555555556	0.444444444444
umfthecocker	0.0	0.0	1.0
nly1noah	0.5	0.0	0.0
healumni	0.0	0.0	1.0
pooh	0.5	0.0	0.0
masaya	0.5	0.0	0.0
tagging	0.0	0.0	1.0
chapel	0.25	0.1	0.3
tickets	0.158536585366	0.0325203252033	0.617886178862
arkpassenger	0.0	0.5	0.0
omedycentral	0.5	0.0	0.0
rrfp	0.5	0.0	0.0
upload	0.25	0.0	0.5
merson	0.0	0.0	1.0
humidity	0.0	0.5	0.0
columbiana	0.0	0.0	1.0
ourtssx	0.5	0.0	0.0
amdahussein	0.5	0.0	0.0
announced	0.155172413793	0.0172413793103	0.655172413793
stifled	0.5	0.0	0.0
inbadbad	0.0	0.5	0.0
sachin	0.0	0.0	1.0
ascar	0.1875	0.0	0.625
cher	0.0	0.5	0.0
preached	0.0	0.0	1.0
blasphemy	0.0	0.5625	0.0
phones	0.25	0.0	0.5
midsummer	0.0	0.0	1.0
horn	0.0	0.25	0.5
depraved	0.0	0.0	1.0
ched	0.0	0.5	0.0
eurovision	0.0	0.0	1.0
chea	0.5	0.0	0.0
chen	0.0	0.0	1.0
panda	0.166666666667	0.0277777777778	0.611111111111
phoned	0.5	0.0	0.0
etsnation	0.0	0.0	1.0
original's	0.5	0.0	0.0
lesso	0.5	0.0	0.0
tempe	0.0	0.0	1.0
water's	0.5	0.0	0.0
cundiff	0.133333333333	0.0666666666667	0.6
decisions	0.125	0.375	0.0
+	0.125	0.0357142857143	0.678571428571
phinsider	0.0	0.0	1.0
nbto	0.0	0.25	0.5
non-chase	0.0	0.0	1.0
preds	0.1	0.05	0.7
gamedev	0.5	0.0	0.0
scumbag	0.0	0.5	0.0
milelikemiley	0.5	0.0	0.0
kutcher	0.0	0.0	1.0
officially	0.25	0.0625	0.375
district's	0.0	0.0	1.0
told	0.0862068965517	0.172413793103	0.48275862069
cici's	0.0	0.0	1.0
crunch	0.25	0.0	0.5
neeson	0.166666666667	0.0	0.666666666667
collocini	0.0	0.0	1.0
giroud	0.0	0.0	1.0
notions	0.0	0.0	1.0
dreadful	0.5	0.3125	0.0
payroll	0.0	0.0	1.0
wrapping	0.25	0.0	0.5
equals	0.0625	0.0	1.0
bangkok	0.0	0.0	1.0
estsalemyounglife	0.0	0.0	1.0
odqdotcom	0.0	0.0	1.0
pursuit	0.3125	0.0	0.5
accredated	0.0	0.0	1.0
lytle	0.0	0.0	1.0
wingsday	0.0	0.0	1.0
celebration	0.351973684211	0.0	0.421052631579
stresses	0.0	0.5	0.0
encore	0.0	0.25	0.5
itatriemeiliza	0.0	0.5	0.0
daughter	0.214285714286	0.0714285714286	0.428571428571
ildthyme	0.5	0.0	0.0
items	0.25	0.0	0.5
employees	0.0	0.25	0.5
usps	0.0	0.333333333333	0.333333333333
tvhoops	0.0	0.5	0.0
graze	0.5	0.0	0.0
foolishness	0.0	0.5	0.0
anchor	0.0833333333333	0.0833333333333	0.666666666667
bgdrgn	0.5	0.0	0.0
aki	0.5	0.0	0.0
ako	0.25	0.0	0.5
smoke	0.5	0.0625	0.0
stressed	0.0625	0.0	1.0
ainsworth	0.0	0.0	1.0
bunker	0.5	0.0	0.0
postponed	0.0	0.111111111111	0.777777777778
ervousmuch	0.0	0.0	1.0
segal's	0.5	0.0	0.0
st'a	0.0	0.0	1.0
edskins	0.0	0.0	1.0
e/o	0.5	0.0	0.0
natural	0.166666666667	0.0	0.666666666667
highly	0.4375	0.125	0.5
condemn	0.125	0.0	1.0
clearwire	0.05	0.0	0.9
total	0.166666666667	0.0416666666667	0.583333333333
bra	0.0	0.0	1.0
sarah	0.375	0.0208333333333	0.208333333333
plot	0.0	0.166666666667	0.666666666667
lexahorannxx	0.5	0.0	0.0
sorcerer	0.0	0.0625	1.0
palestinian	0.125	0.25	0.25
indians	0.1875	0.0625	0.5
negative	0.0	0.5	0.0
touch0o	0.0	0.5	0.0
e/p	0.0	0.0	1.0
othamschools	0.0	0.5	0.0
afvdvaart	0.5	0.0	0.0
uhmmm	0.0	0.0	1.0
halo-halo	0.5	0.0	0.0
indiana	0.1	0.0	0.8
byng	0.0	0.0	1.0
tryin	0.125	0.0	0.75
gmt+	0.0	0.0	1.0
renovations	0.5	0.0	0.0
laker's	0.0	0.0	1.0
becouse	0.0	0.0	1.0
egalizeweed	0.5	0.0	0.0
enjy	0.0	0.0	1.0
skeumorphism	0.5	0.0	0.0
clearly	0.375	0.0	0.5
aurendrain	0.5	0.0	0.0
comedyawards	0.5	0.0	0.0
haha	0.318181818182	0.0818181818182	0.2
award	0.63	0.0	0.24
aware	0.25	0.0	1.0
mosconi	0.0	0.0	1.0
enjm	0.5	0.0	0.0
championships	0.395833333333	0.0	0.333333333333
destructo	0.111111111111	0.0	0.777777777778
chandler	0.25	0.0	0.5
lotus	0.0	0.0	1.0
ettyrossetti	0.5	0.0	0.0
ahmedabad	0.0	0.0	1.0
must've	0.5	0.0	0.0
outubepolitics	0.0	0.5	0.0
boobies	0.0	0.0	1.0
tnt	0.0	0.0	1.0
springer	0.0	0.0	1.0
word	0.0789473684211	0.157894736842	0.526315789474
wore	0.25	0.0	0.5
ers	0.0	0.2	0.6
work	0.181451612903	0.0806451612903	0.475806451613
eclipse	0.125	0.0	0.75
worm	0.0	0.0	1.0
worn	0.0	0.75	0.0
theories	0.1875	0.0	1.0
erd	0.5	0.0	0.0
cuddle	0.0	0.5	0.0
artinamcbride	0.5	0.0	0.0
era	0.1875	0.0625	0.5
im	0.15	0.2	0.3
attlduff	0.0	0.0	1.0
etoffmytv	0.0	0.5	0.0
swarburg	0.0	0.0	1.0
indio	0.5	0.0	0.0
waitse	0.0	0.5	0.0
chancellor	0.0	0.5	0.0
-month	0.0	0.0	1.0
cited	0.166666666667	0.0	0.666666666667
benedict	0.5	0.0	0.0
india	0.222222222222	0.0555555555556	0.444444444444
arkingsbu	0.5	0.0	0.0
illiejoeluver	0.0	0.0	1.0
defeater	0.5	0.0	0.0
indies	0.0	0.25	0.5
walsh	0.0	0.0	1.0
davie	0.0	0.5	0.0
summerslam	0.09375	0.0625	0.6875
centre's	0.25	0.0	0.5
aaah	0.25	0.0	0.5
ichardroeper	0.5	0.0	0.0
ritcizethis	0.5	0.0	0.0
uizderek	0.0	0.0	1.0
tornadoes	0.25	0.0	0.5
mom&davide	0.5	0.0	0.0
confidential	0.0625	0.0	1.0
stasera	0.0	0.0	1.0
broncineers	0.0	0.0	1.0
provide	0.25	0.0	0.5
soundtrack	0.0	0.0	1.0
crumbs	0.0	0.5	0.0
song	0.279661016949	0.0677966101695	0.305084745763
nuts	0.5	0.0	0.0
debauchery	0.5625	0.0	0.0
crusaders	0.0625	0.5	0.0
vanguard	0.0	0.5	0.0
chum	0.5	0.0	0.0
rookie	0.0454545454545	0.272727272727	0.363636363636
interview	0.137931034483	0.0862068965517	0.551724137931
disappoint	0.5	0.0	0.0
ordinary	0.5	0.0	0.0
beach	0.131578947368	0.0263157894737	0.684210526316
arafinaab	0.0	0.0	1.0
gamble	0.0769230769231	0.153846153846	0.538461538462
pizza	0.0	0.166666666667	0.666666666667
erekblasberg	0.0	0.5	0.0
eansix	0.0	0.5	0.0
fever	0.3	0.2	0.0
lah	0.5	0.0	0.0
doable	0.5	0.0	0.0
lad	0.5	0.0	0.0
ature	0.0	0.0	1.0
coined	0.5	0.0	0.0
earlier	0.107142857143	0.0714285714286	0.642857142857
memorial	0.125	0.0	0.75
lab	0.0	0.25	0.5
sketsa	0.0	0.0	1.0
zechrep	0.5	0.0	0.0
lax	0.205357142857	0.0	0.714285714286
lay	0.1	0.2	0.4
f&i	0.0	0.0	1.0
minne	0.0	0.0	1.0
bottles	0.0	0.0	1.0
dumbo	0.0	0.0	1.0
law	0.222222222222	0.0555555555556	0.444444444444
lap	0.0	0.0	1.0
las	0.235294117647	0.0588235294118	0.411764705882
complacent	0.125	0.0	1.0
boiling	0.0	0.75	0.0
repeats	0.166666666667	0.0	0.666666666667
roadwaybabyto	0.25	0.0	0.5
hunderup	0.5	0.0	0.0
ardigras	0.0	0.5	0.0
appreciate	0.6875	0.0	0.0
greet	0.25	0.0	0.5
lackbirdgang	0.5	0.0	0.0
huggins	0.0	0.0	1.0
greek	0.2	0.0	0.6
nba's	0.5	0.0	0.0
sshelahy	0.5	0.0	0.0
ylieminogue	0.5	0.0	0.0
saeaglesrugby	0.25	0.0	0.5
fficialkat	0.5	0.0	0.0
fan	0.256756756757	0.0540540540541	0.378378378378
order	0.131578947368	0.0263157894737	0.684210526316
royalrumble	0.5	0.0	0.0
riri	0.25	0.0	0.5
blieve	0.0	0.0	1.0
ex-leader's	0.0	0.0	1.0
oomnaliaqat	0.0	0.5	0.0
office	0.105263157895	0.105263157895	0.578947368421
loomberg	0.0	0.0	1.0
defenders	0.0	0.0	1.0
the$	0.0	0.5	0.0
zen	0.25	0.25	0.0
satisfied	0.6875	0.0	0.0
lbazfallleague	0.0	0.0	1.0
uk_bsu's	0.5	0.0	0.0
laaralou	0.0	0.5	0.0
mbaaah	0.5	0.0	0.0
fac	0.0	0.0	1.0
gblasi	0.5	0.0	0.0
japan	0.236842105263	0.0263157894737	0.473684210526
nets	0.0882352941176	0.235294117647	0.352941176471
mayor	0.0	0.1	0.8
flexthursday	0.0	0.0	1.0
bardsey	0.0	0.0	1.0
saigon	0.0	0.0	1.0
utchjools	0.5	0.0	0.0
sridevi's	0.5	0.0	0.0
lackhistorymoment	0.5	0.0	0.0
somewhere	0.125	0.479166666667	0.416666666667
highlights	0.1875	0.0	0.75
christie	0.0625	0.0	1.0
denver	0.25	0.0	0.5
iklopdave	0.5	0.0	0.0
production	0.25	0.0	0.5
valor	0.485294117647	0.0882352941176	0.352941176471
millennium	0.625	0.0	0.0
appyhalloween	0.0	0.0	1.0
wanawrites	0.5	0.0	0.0
theo	0.0	0.5	0.0
coffee	0.25	0.166666666667	0.166666666667
affected	0.4375	0.0	0.5
woken	0.0	0.0	1.0
antroposophical	0.0	0.0	1.0
poly	0.0	0.0	1.0
reziduals	0.0	0.0	1.0
thee	0.0	0.166666666667	0.666666666667
safe	0.224137931034	0.0344827586207	0.48275862069
collide	0.0	0.0	1.0
scene	0.25	0.1	0.3
break	0.185185185185	0.0740740740741	0.481481481481
band	0.25	0.0648148148148	0.37037037037
bang	0.2	0.1	0.4
baggage	0.5	0.0	0.0
ayleyrose	0.0	0.0	1.0
reaches	0.25	0.0625	0.5
clogging	0.5	0.0	0.0
ockersweek	0.0	0.5	0.0
payback	0.0	0.0	1.0
omvb	0.5	0.0	0.0
strategic	0.0	0.0	1.0
dega	0.0	0.0	1.0
ther	0.0	0.0	1.0
bank	0.0909090909091	0.0454545454545	0.727272727273
bread	0.0	0.166666666667	0.666666666667
bachchan	0.5	0.0	0.0
embarrassed	0.0	0.6875	0.0
boo's	0.5	0.0	0.0
rocky	0.25	0.0	0.5
oxygen	0.5	0.0	0.0
c'mon!	0.166666666667	0.333333333333	0.0
tree's	0.0	0.0	1.0
hahaa	0.5	0.0	0.0
silica-sand	0.0	0.0	1.0
l	0.168918918919	0.0472972972973	0.567567567568
alexis	0.25	0.0	0.5
rocks	0.1875	0.0	0.625
afn8d	0.5	0.0	0.0
cinemonkeys	0.5	0.0	0.0
oveyou	0.5	0.0	0.0
anastasia	0.0	0.0	1.0
america's	0.25	0.25	0.0
missouri	0.2	0.0	0.6
iguana	0.444444444444	0.0	0.111111111111
fearsomely	0.625	0.0	0.0
feeds	0.0	0.0	1.0
clinched	0.0	0.0	1.0
carlos	0.5	0.0	0.0
lifted	0.5	0.0	0.0
roxy	0.25	0.0	0.5
rett_elliott	0.0	0.0	1.0
councils	0.5	0.0	0.0
gerrard	0.25	0.0	0.5
braiding	0.0	0.5	0.0
innocent	0.0625	0.5	0.0
maniaci	0.0	0.0	1.0
rec	0.0	0.0	1.0
nigerian	0.0	0.0	1.0
hosted	0.269230769231	0.0	0.461538461538
pocahontas	0.0	0.0	1.0
logo	0.0	0.0	1.0
ricwfoster	0.5	0.0	0.0
motorized	0.5	0.0	0.0
unkinboston	0.0	0.0	1.0
hostel	0.0	0.5	0.0
splitsville	0.0	0.0	1.0
network	0.117647058824	0.0588235294118	0.647058823529
wlmxrhfu	0.5	0.0	0.0
diesel	0.5	0.0	0.0
ycling	0.5	0.0	0.0
starland	0.0	0.0	1.0
+s	0.5	0.0	0.0
forte	0.5	0.0	0.0
abourbroomhill	0.0	0.0	1.0
owning	0.5	0.0	0.0
chelsea's	0.0	0.25	0.5
nyse	0.0	0.1875	0.625
forth	0.0	0.0	1.0
hogan	0.5	0.0	0.0
mullen	0.0	0.0	1.0
zoya	0.5	0.0	0.0
barrier	0.0	0.5	0.0
illerjayify	0.5	0.0	0.0
veto	0.0	0.5	0.0
firepit	0.0	0.0	1.0
mmieismahname	0.0	0.0	1.0
pena	0.0	0.0	1.0
standard	0.1	0.05	0.7
admits	0.0	0.25	0.5
nth	0.0	0.5	0.0
crwd	0.5	0.0	0.0
carried	0.0	0.5	0.0
vets	0.5	0.0	0.0
people's	0.0	0.25	0.5
nta	0.1875	0.0	0.625
ara__rodrigo	0.5	0.0	0.0
hockers	0.0	0.0	1.0
lollipop	0.0	0.0	1.0
soundcloud	0.166666666667	0.0	0.666666666667
mvp	0.25	0.0	0.5
dammit	0.166666666667	0.166666666667	0.333333333333
recovering	0.25	0.0	1.0
created	0.25	0.0	0.5
enariio	0.5	0.0	0.0
ordering	0.5	0.0	0.0
mvc	0.1	0.05	0.7
oppose	0.0	0.0	1.0
addow	0.0	0.0	1.0
plarium	0.0	0.0	1.0
pct	0.0	0.0	1.0
krystal	0.0	0.0	1.0
panettiere	0.5	0.0	0.0
azachary	0.0	0.0	1.0
lbrown	0.5	0.0	0.0
februray-april	0.0	0.5	0.0
enyouben	0.5	0.0	0.0
bohol	0.0	0.0	1.0
pre-orders	0.5	0.0	0.0
perkins	0.111111111111	0.166666666667	0.444444444444
hamstring	0.0	0.1	0.8
oubtit	0.0	0.0	1.0
$msft	0.5	0.0	0.0
another	0.246913580247	0.124228395062	0.382716049383
craigslist	0.0	0.0	1.0
ronge	0.0	0.5	0.0
rats	0.0	0.0	1.0
comic	0.0	0.0	1.0
umeetkulkarni	0.0	0.0	1.0
tongan	0.5	0.0	0.0
emelehill	0.0	0.5	0.0
rated	0.25	0.0	1.0
sony's	0.0	0.0	1.0
rejects	0.0	0.0	1.0
arcasm	0.0	0.5	0.0
elevator	0.0	0.0	1.0
xinru	0.0	0.0	1.0
fueltv	0.5	0.0	0.0
gut	0.5	0.0	0.0
airs	0.375	0.0	0.25
observations	0.0	0.0	1.0
alamolabi	0.0	0.0	1.0
john	0.136363636364	0.030303030303	0.666666666667
dogs	0.2	0.0	0.6
damaging	0.25	0.375	0.5
chanted	0.0	0.0	1.0
fghanistan	0.0	0.0	1.0
odfrey	0.5	0.0	0.0
eximexi	0.0	0.0	1.0
luncheon	0.0	0.0	1.0
albert	0.0	0.0	1.0
c.j	0.0	0.0	1.0
rejected	0.0	0.375	0.25
ratz	0.0	0.0	1.0
gadkari	0.05	0.05	0.8
scinerds	0.0	0.0	1.0
riellewatkins	0.5	0.0	0.0
scarce	0.0	0.0	1.0
herwoodhonda	0.5	0.0	0.0
wasted	0.0	0.8125	0.0
uckchk	0.0	0.0	1.0
primavera	0.0	0.0	1.0
travelled	0.0	0.0	1.0
maximizing	0.0	0.5	0.0
toronto	0.222222222222	0.0555555555556	0.444444444444
mercy	0.25	0.0625	0.5
essykarh	0.5	0.0	0.0
chases	0.0	0.0	1.0
target	0.333333333333	0.0	0.333333333333
olonews	0.0	0.0	1.0
tavern	0.1	0.0	0.8
hike	0.0	0.125	0.75
instrumentals	0.0	0.0	1.0
youri	0.0	0.0	1.0
scenes	0.0	0.5	0.0
ndonesiasayshbdforjustinbieber	0.5	0.0	0.0
isaiah	0.0	0.0	1.0
ike_the_song	0.0	0.0	1.0
guilt	0.0	0.5	0.0
oapurdue	0.0	0.5	0.0
iron	0.0555555555556	0.0555555555556	0.777777777778
tackled	0.0	0.0	1.0
decision's	0.0	0.0	1.0
adopts	0.0	0.5	0.0
powers	0.0	0.5	0.0
waterlogged	0.0	0.5	0.0
special(domino	0.0	0.0	1.0
aymobomber	0.5	0.0	0.0
portraits	0.0	0.0	1.0
panaji	0.25	0.0	0.5
lulu	0.125	0.0	1.0
assange	0.0	0.0	1.0
dreading	0.0	0.5	0.0
fandom	0.5	0.0	0.0
tltltltltlltltlt	0.0	0.0	1.0
assange's	0.0	0.5	0.0
xfacalac	0.0	0.0	1.0
igitalncl	0.5	0.0	0.0
two-footed	0.5	0.0	0.0
jan/feb	0.0	0.0	1.0
forced	0.25	0.25	0.0
quieter	0.5625	0.0	0.0
strength	0.354166666667	0.166666666667	0.333333333333
terrif	0.5	0.0	0.0
tchr	0.0	0.0	1.0
anysing	0.5	0.0	0.0
latter	0.0	0.0	1.0
seymour	0.0	0.0	1.0
marcy	0.5	0.0	0.0
hamper	0.0	0.0	1.0
av_leighh	0.0	0.5	0.0
subjects	0.0	0.5	0.0
forces	0.0	0.0	1.0
ype	0.25	0.0	0.5
pilgrimage	0.5	0.0	0.0
tthesamedamtime	0.0	0.0	1.0
l.a	0.125	0.0	0.75
explanation	0.5	0.0	0.0
godamn	0.5	0.0	0.0
circles	0.0	0.5	0.0
akingittothehouse	0.0	0.0	1.0
re-enforcing	0.5	0.0	0.0
skjillian	0.5	0.0	0.0
maiden	0.0	0.0	1.0
bruce	0.25	0.0625	0.375
rexelclublax	0.5	0.0	0.0
hammond	0.2	0.0	0.6
elbel_x	0.0	0.5	0.0
anatomy	0.5625	0.0	0.0
by-elections	0.0	0.0	1.0
g&i	0.5	0.0	0.0
germany	0.346153846154	0.0	0.307692307692
blowing	0.5	0.0	0.0
claims	0.229166666667	0.166666666667	0.333333333333
phase	0.0	0.0	1.0
ountrygirl	0.0	0.0	1.0
acountyfair	0.0	0.0	1.0
urreycricket	0.5	0.0	0.0
grave	0.0	0.5	0.0
tesoccer	0.25	0.25	0.0
calamba	0.0	0.5	0.0
trayvon's	0.0	0.25	0.5
limon	0.0	0.5	0.0
hanna	0.5	0.0	0.0
herealpodvader	0.5	0.0	0.0
incomplete	0.25	0.0	1.0
calculated	0.0	0.0	1.0
alumni	0.25	0.0	0.5
emitofrance	0.0	0.0	1.0
headlamps	0.5	0.0	0.0
mayfield	0.0	0.0	1.0
poptsers	0.0	0.0	1.0
$1000-$	0.0	0.0	1.0
aunt	0.0	0.0	1.0
pricewise	0.166666666667	0.0	0.666666666667
sun	0.197297297297	0.0594594594595	0.486486486486
nollyhood	0.0	0.5	0.0
dpreps	0.0	0.5	0.0
voting	0.0833333333333	0.0833333333333	0.666666666667
reserve	0.25	0.0	0.5
ticks	0.0	0.0	1.0
owereastscribe	0.0	0.0	1.0
mohamm	0.0	0.5	0.0
lewis	0.0714285714286	0.214285714286	0.428571428571
ourtneyolson	0.0	0.0	1.0
anniversary	0.162162162162	0.0810810810811	0.513513513514
religions	0.0	0.0	1.0
shield(yeah	0.5	0.0	0.0
nephew	0.25	0.0	0.5
spuds	0.0	0.0	1.0
enjoyed	0.6875	0.0	0.0
campaigning	0.0	0.0	1.0
bc5lsx	0.5	0.0	0.0
politician	0.0	0.0	1.0
achbernard	0.5	0.0	0.0
chong	0.5	0.0	0.0
guidance	0.5625	0.0	0.0
atmeal	0.5	0.0	0.0
completes	0.0	0.0	1.0
deaaall	0.5	0.0	0.0
screening	0.0714285714286	0.0714285714286	0.714285714286
skys	0.0	0.5	0.0
investigat	0.0	0.5	0.0
unfollow	0.0	0.5	0.0
wbwits	0.0	0.0	1.0
lacma	0.0	0.0	1.0
harliemax	0.0	0.5	0.0
kenadee	0.5	0.0	0.0
pringsteen	0.5	0.0	0.0
wisters	0.0	0.0	1.0
bbiepincott	0.5	0.0	0.0
di	0.1875	0.0625	0.5
goa's	0.25	0.0	0.5
de	0.190476190476	0.0	0.619047619048
db	0.5	0.0	0.0
heprawnguy	0.0	0.0	1.0
haneen	0.0	0.0	1.0
haunted	0.166666666667	0.1875	0.666666666667
dv	0.5	0.0	0.0
nicely	0.625	0.0	0.0
happiest	0.625	0.0	0.375
dr	0.220930232558	0.0581395348837	0.441860465116
taetiseo	0.0	0.0	1.0
peyton	0.1	0.2	0.4
cumbria	0.5	0.0	0.0
runs	0.181818181818	0.0454545454545	0.545454545455
pearson	0.5	0.0	0.0
